card_id,account_id,card_number,card_type,credit_limit,expiry_date,status
4579,5874,30250657283011,Debit,10000.0,2027-09-22,Expired
4580,4176,3554681746972208,Debit,20000.0,2029-05-15,Blocked
4581,11459,213110476165543,Credit,20000.0,2029-10-02,Active
4582,12053,4062817127794,Credit,5000.0,2031-06-08,Blocked
4583,14382,4424670790748123,Debit,10000.0,2028-02-12,Active
4584,8922,3534805956783568,Credit,,2030-05-10,Expired
4585,5990,3501867533328811,Credit,,2030-09-29,Expired
4586,3045,4116141113041177,Debit,20000.0,2027-04-10,Blocked
4587,14975,6503318966223617,Credit,5000.0,2027-10-28,Blocked
4588,5482,5174128661438133,Debit,,2030-01-26,Expired
4589,4393,4522065538410154,Credit,,2028-11-07,Active
4590,12046,3518658739597783,Credit,,2029-10-08,Blocked
4591,14162,36800601624217,Debit,,2026-12-04,Expired
4592,3530,180046495288347,Debit,,2030-02-24,Active
4593,10585,4295164682079869235,Debit,5000.0,2027-06-27,Active
4594,8445,4270442135295920,Credit,5000.0,2029-09-16,Active
4595,7990,4913413894593,Credit,20000.0,2029-06-22,Active
4596,14111,4769913908361690460,Credit,,2028-03-10,Blocked
4597,2514,4665615616402,Credit,,2029-11-16,Blocked
4598,11677,213176067934233,Debit,10000.0,2026-09-28,Expired
4599,6639,4624492099914100,Credit,5000.0,2031-03-09,Expired
4600,4489,6585833464013097,Credit,,2030-03-09,Expired
4601,11755,583886993935,Credit,,2027-07-20,Active
4602,4890,3573847588478821,Debit,10000.0,2029-11-24,Active
4603,3190,342264125957992,Credit,5000.0,2027-04-20,Blocked
4604,5828,4554614739607,Credit,20000.0,2030-08-09,Blocked
4605,4285,4757950878929481,Credit,,2029-06-25,Active
4606,5108,3524465482365828,Debit,10000.0,2027-12-08,Blocked
4607,13405,4544926340900381,Credit,10000.0,2026-11-05,Blocked
4608,2055,4123356483996,Debit,5000.0,2026-08-02,Active
4609,6602,6011239716083702,Credit,10000.0,2028-11-28,Blocked
4610,14596,3536532354108051,Debit,10000.0,2028-10-15,Blocked
4611,12524,30277584637779,Debit,20000.0,2028-12-06,Blocked
4612,7012,2287461831409523,Debit,20000.0,2028-11-12,Active
4613,9501,4541083020561076,Debit,10000.0,2029-08-12,Blocked
4614,10947,4720471256927470,Debit,5000.0,2030-09-29,Blocked
4615,4315,2237984755806011,Debit,5000.0,2028-06-27,Expired
4616,7061,4886904444038822016,Debit,20000.0,2027-03-31,Expired
4617,9979,2264328010537472,Debit,5000.0,2027-12-22,Blocked
4618,12970,4623039010298,Debit,5000.0,2027-07-25,Active
4619,10280,4043109646774,Credit,10000.0,2031-02-11,Expired
4620,3517,3585509719831882,Debit,,2028-01-18,Blocked
4621,3510,4253835535377613,Debit,,2026-08-24,Expired
4622,9555,6567588568092197,Credit,,2031-01-04,Active
4623,10482,180093092761516,Credit,20000.0,2029-09-19,Expired
4624,13824,5183060262273313,Debit,10000.0,2028-10-10,Blocked
4625,6775,4832096509206229186,Debit,5000.0,2029-11-09,Expired
4626,13267,348540009055894,Debit,5000.0,2027-12-09,Blocked
4627,2488,3545635609209118,Credit,5000.0,2028-12-09,Blocked
4628,3390,4017164716705253,Debit,20000.0,2029-02-23,Blocked
4629,2711,349113526414413,Credit,,2031-03-15,Expired
4630,12111,4967149599611,Debit,20000.0,2027-12-20,Blocked
4631,9822,576934498444,Debit,,2028-05-26,Expired
4632,13148,378771929471225,Credit,5000.0,2027-09-27,Active
4633,93,4583897254363175,Credit,5000.0,2028-09-18,Blocked
4634,8334,180074924456459,Debit,5000.0,2028-04-05,Expired
4635,10433,180075644856159,Debit,5000.0,2030-03-06,Blocked
4636,3561,3598742549902384,Credit,10000.0,2027-07-15,Expired
4637,1362,3500142803407955,Debit,20000.0,2026-08-12,Blocked
4638,5897,213190365405283,Debit,,2029-05-28,Blocked
4639,5568,4293029093371,Debit,10000.0,2027-11-13,Expired
4640,7672,4587971167428395,Debit,20000.0,2031-03-15,Blocked
4641,14321,3570964021163556,Credit,5000.0,2027-03-24,Expired
4642,4622,4043329195403428293,Debit,5000.0,2030-03-24,Blocked
4643,8737,4273767006637861393,Debit,20000.0,2027-07-09,Active
4644,2881,4252535971438253014,Credit,20000.0,2027-04-03,Expired
4645,1515,373050576859072,Debit,20000.0,2029-12-27,Expired
4646,14434,3507785899823049,Debit,20000.0,2031-05-04,Expired
4647,13425,3596394667701925,Credit,20000.0,2029-04-24,Active
4648,8536,2297405061548318,Debit,5000.0,2029-09-12,Expired
4649,10921,6011429310405175,Debit,5000.0,2029-11-20,Expired
4650,1309,2525313639101822,Debit,10000.0,2031-03-14,Blocked
4651,11860,36737866930089,Debit,5000.0,2030-09-16,Expired
4652,4739,2233974075951534,Credit,10000.0,2031-01-29,Expired
4653,1936,4851091502388250,Credit,20000.0,2028-02-27,Blocked
4654,9404,373513149416407,Credit,10000.0,2029-04-06,Active
4655,10584,3512724635171937,Credit,5000.0,2030-01-18,Expired
4656,11422,6011694508940503,Debit,,2028-05-13,Expired
4657,4807,2272163208165160,Debit,,2030-05-07,Active
4658,646,4793616293401656312,Credit,10000.0,2028-06-03,Expired
4659,5767,6011180431511876,Credit,5000.0,2030-05-10,Expired
4660,8331,6536083596319349,Credit,5000.0,2026-10-10,Active
4661,10585,3514320217233142,Debit,,2027-01-19,Expired
4662,4655,3584972572144382,Debit,5000.0,2031-02-05,Active
4663,9541,4617197926667,Debit,20000.0,2027-05-10,Expired
4664,12314,4848359858176314,Credit,20000.0,2026-10-08,Blocked
4665,683,4266733045809214,Debit,5000.0,2030-09-11,Expired
4666,10016,4603192200787174979,Credit,,2031-05-12,Blocked
4667,11463,4011829368543378,Credit,,2028-01-30,Active
4668,2048,6011682582557129,Credit,5000.0,2030-02-13,Blocked
4669,12925,060485263226,Debit,5000.0,2030-02-14,Blocked
4670,1270,3513193041125789,Debit,,2030-04-27,Blocked
4671,14369,3583432073660494,Credit,20000.0,2031-05-27,Expired
4672,3067,377012281550723,Debit,10000.0,2030-08-21,Active
4673,10489,676333533716,Debit,20000.0,2028-09-20,Expired
4674,3129,3527169762626894,Debit,20000.0,2027-01-14,Active
4675,13318,3576558955477190,Debit,,2030-09-28,Active
4676,14885,4124522582780785,Credit,10000.0,2027-03-08,Expired
4677,4549,346516500107568,Debit,20000.0,2027-03-12,Active
4678,13757,4396636942007712,Credit,10000.0,2027-01-08,Active
4679,10910,3561376502102774,Credit,10000.0,2031-02-27,Active
4680,13607,2288660157821018,Debit,10000.0,2031-03-03,Active
4681,13588,4224617970381,Credit,,2030-08-27,Expired
4682,12393,4141489712727,Debit,5000.0,2026-08-17,Active
4683,8482,2255380840768141,Credit,5000.0,2029-07-11,Expired
4684,9192,180009721998378,Debit,20000.0,2028-06-19,Active
4685,6545,3525215377413426,Credit,5000.0,2031-01-01,Blocked
4686,10539,4862514983818332186,Debit,10000.0,2031-01-17,Active
4687,13854,180016351792310,Credit,,2030-11-13,Active
4688,14299,4403816579662218,Debit,,2030-07-23,Expired
4689,2266,2232882277185655,Debit,5000.0,2030-09-11,Blocked
4690,6313,213189882869120,Debit,5000.0,2027-12-23,Blocked
4691,14423,639099222965,Credit,20000.0,2027-03-20,Expired
4692,11254,376131240154830,Credit,5000.0,2030-05-03,Blocked
4693,6929,675900323295,Debit,5000.0,2029-03-24,Blocked
4694,5995,4427418705356336,Credit,5000.0,2030-04-19,Blocked
4695,7221,3510848153278667,Credit,5000.0,2027-04-20,Blocked
4696,5115,30234665162177,Credit,10000.0,2027-02-24,Active
4697,13884,3543198360004956,Debit,10000.0,2030-12-18,Expired
4698,2773,501889775711,Debit,10000.0,2027-11-29,Expired
4699,12451,4580293520128375433,Debit,,2028-10-01,Blocked
4700,12504,180016156376178,Debit,,2030-08-07,Blocked
4701,2929,3518818399980618,Credit,5000.0,2027-09-14,Blocked
4702,773,676284734362,Debit,10000.0,2028-11-07,Blocked
4703,7083,3576222446396119,Debit,20000.0,2029-10-14,Blocked
4704,9763,213151622694176,Debit,5000.0,2027-04-08,Blocked
4705,5703,2720115756383122,Credit,5000.0,2028-07-26,Active
4706,14502,3535695834963311,Debit,20000.0,2030-06-20,Active
4707,14570,4264388143744003,Credit,20000.0,2030-08-07,Blocked
4708,382,3585993073315015,Credit,20000.0,2030-10-12,Blocked
4709,2246,4752944037936524,Credit,10000.0,2027-01-23,Blocked
4710,8669,30426053327459,Debit,20000.0,2028-07-26,Blocked
4711,7170,3539422839415254,Debit,,2030-10-15,Expired
4712,9327,4291868549593523,Credit,10000.0,2026-11-29,Active
4713,13231,3554456712246949,Debit,20000.0,2031-01-06,Expired
4714,13458,639016023512,Debit,10000.0,2029-08-17,Active
4715,3605,4275241604259051,Credit,5000.0,2026-10-12,Active
4716,4875,345296415805744,Credit,,2028-12-06,Blocked
4717,2365,4523313828598752,Debit,10000.0,2026-10-03,Blocked
4718,11905,6011172589294280,Credit,20000.0,2031-02-24,Blocked
4719,11730,4554309424106935,Debit,,2031-02-21,Expired
4720,2893,4528512539225580,Debit,5000.0,2027-03-21,Active
4721,427,2232081912578156,Debit,5000.0,2030-09-26,Active
4722,7486,4756884644752847,Credit,5000.0,2031-05-30,Expired
4723,7281,4486058655947596515,Debit,20000.0,2031-01-30,Blocked
4724,6761,503884029789,Credit,,2031-04-08,Expired
4725,6916,2720947142745337,Credit,5000.0,2026-11-28,Active
4726,8791,4652957650231,Debit,5000.0,2030-01-07,Active
4727,4852,4034941334372,Debit,20000.0,2031-05-08,Active
4728,10035,4526367295010972019,Debit,,2026-12-24,Expired
4729,193,676313423680,Debit,,2027-08-29,Expired
4730,2238,676294398000,Credit,20000.0,2027-03-24,Expired
4731,6722,4858990363811081,Debit,10000.0,2028-11-26,Expired
4732,1536,6011313158422551,Credit,10000.0,2028-02-27,Active
4733,7885,4424031218850,Credit,,2031-04-22,Active
4734,8539,180089387241800,Debit,20000.0,2030-02-22,Blocked
4735,9754,4143664148484259,Credit,5000.0,2031-04-22,Blocked
4736,1834,4880229088951316,Debit,,2028-06-08,Blocked
4737,5624,4724272053084711382,Debit,10000.0,2029-06-19,Active
4738,13653,2223467955295132,Credit,,2029-10-03,Expired
4739,14443,180034650984090,Credit,5000.0,2027-07-16,Blocked
4740,7148,3504327979560572,Credit,10000.0,2030-06-18,Blocked
4741,8500,372830436677744,Debit,10000.0,2030-10-28,Expired
4742,9677,342538891976660,Debit,5000.0,2027-01-26,Active
4743,14079,30362742781998,Credit,20000.0,2027-03-11,Active
4744,5901,4378894249385255,Credit,10000.0,2028-03-15,Blocked
4745,5484,376070112196406,Credit,20000.0,2028-03-04,Active
4746,9763,4980107179995823,Debit,,2026-09-08,Expired
4747,11943,4067949442188124,Debit,,2028-05-28,Expired
4748,10208,4981730376539877,Credit,5000.0,2030-01-10,Expired
4749,13347,30575569804078,Debit,10000.0,2026-08-19,Blocked
4750,10527,583750379831,Debit,20000.0,2026-10-01,Expired
4751,3839,4654536714614634227,Debit,10000.0,2026-07-17,Active
4752,1045,4618011590790461976,Debit,5000.0,2028-05-06,Expired
4753,1937,3581838289902136,Credit,,2029-03-21,Active
4754,521,4208404351079,Debit,5000.0,2027-07-09,Active
4755,78,4781561575292360594,Debit,5000.0,2030-10-12,Expired
4756,888,4039068042096,Credit,,2029-10-03,Blocked
4757,10453,30190114255485,Debit,20000.0,2026-08-25,Active
4758,12250,180097961129002,Debit,20000.0,2030-09-08,Expired
4759,11674,4665902900550,Debit,10000.0,2026-09-27,Active
4760,14022,2271217489705234,Debit,5000.0,2028-04-26,Expired
4761,7711,4715107753474312,Credit,,2028-07-06,Active
4762,2904,4169910424745,Credit,5000.0,2028-05-10,Blocked
4763,14899,4181415173083521,Credit,20000.0,2031-05-11,Expired
4764,12694,3553642453116240,Debit,5000.0,2029-09-13,Expired
4765,8206,2262492008808253,Credit,10000.0,2027-04-15,Active
4766,3608,213184246195676,Debit,20000.0,2031-03-27,Blocked
4767,13041,38201992621904,Credit,,2030-11-25,Blocked
4768,10902,3593678409767860,Credit,20000.0,2028-12-05,Expired
4769,6447,3542985626524780,Debit,20000.0,2026-10-06,Blocked
4770,476,3578903733724307,Credit,,2026-06-29,Active
4771,14400,4898796490871,Debit,,2026-11-24,Blocked
4772,9016,4884836570287086,Credit,10000.0,2029-11-11,Active
4773,2941,6559227202796547,Debit,5000.0,2031-01-07,Expired
4774,3294,3539270834467857,Debit,20000.0,2026-09-22,Expired
4775,10418,30307329496080,Debit,10000.0,2026-07-09,Expired
4776,14733,6575696844178951,Debit,10000.0,2026-08-01,Active
4777,8068,377526437520876,Credit,5000.0,2028-08-26,Active
4778,7245,3566221135176206,Credit,5000.0,2030-08-04,Active
4779,11475,180044012153037,Credit,10000.0,2027-04-08,Blocked
4780,2671,3526461464541732,Debit,10000.0,2029-03-08,Expired
4781,12078,3562677142565141,Credit,,2031-04-27,Active
4782,9187,4855337084000136,Debit,10000.0,2028-04-01,Blocked
4783,1174,4220000854790124,Credit,5000.0,2026-09-16,Active
4784,14550,2252154461489904,Debit,5000.0,2029-06-03,Blocked
4785,11942,4510383433021032,Credit,20000.0,2027-06-10,Active
4786,14585,3528038276015358,Debit,10000.0,2029-11-24,Blocked
4787,13924,343773803793205,Debit,,2030-05-17,Blocked
4788,13349,4878269165101,Debit,20000.0,2026-12-13,Blocked
4789,14563,2272735662232097,Credit,5000.0,2028-05-16,Blocked
4790,9169,4907888320867611,Debit,5000.0,2028-11-16,Active
4791,1660,503800605209,Debit,5000.0,2029-02-09,Blocked
4792,12652,213175438509757,Debit,10000.0,2028-01-16,Expired
4793,9491,374237437015585,Debit,20000.0,2029-03-10,Active
4794,9816,6591313800802364,Credit,20000.0,2030-10-25,Blocked
4795,2591,6011006990491673,Debit,10000.0,2031-06-05,Blocked
4796,6377,6520846523573677,Debit,20000.0,2026-08-31,Active
4797,11195,4423433761770365,Credit,5000.0,2029-04-17,Blocked
4798,5662,676389332310,Debit,20000.0,2027-12-10,Blocked
4799,14537,3520874732635001,Credit,5000.0,2027-01-31,Active
4800,14121,4924874549726977,Debit,,2030-02-25,Expired
4801,9331,503883435102,Credit,,2030-01-18,Blocked
4802,5684,4668350681772638055,Debit,20000.0,2029-07-25,Expired
4803,1871,502020710021,Debit,10000.0,2031-06-27,Expired
4804,894,675996731708,Debit,,2029-10-31,Active
4805,403,4136324311443472913,Debit,20000.0,2030-08-17,Blocked
4806,4232,4567310168272896,Credit,20000.0,2031-02-12,Expired
4807,10434,4151974359777,Debit,5000.0,2026-10-23,Active
4808,5452,180056712148638,Debit,20000.0,2030-08-27,Expired
4809,7210,3562986927115752,Debit,20000.0,2028-05-04,Expired
4810,11753,4312815907345,Debit,10000.0,2027-10-14,Expired
4811,10967,6011543455651847,Debit,5000.0,2027-08-07,Blocked
4812,2245,4210361734480881232,Debit,20000.0,2031-05-17,Expired
4813,13323,502097726363,Credit,20000.0,2029-03-01,Expired
4814,492,676217750790,Debit,10000.0,2028-06-24,Active
4815,2380,6516929022878403,Credit,10000.0,2030-07-04,Active
4816,9238,3516996344285986,Debit,5000.0,2027-03-22,Expired
4817,10674,180022982415586,Debit,,2026-08-17,Blocked
4818,11048,4137606953599323,Credit,5000.0,2026-12-01,Active
4819,12943,30584572261995,Credit,20000.0,2027-09-19,Blocked
4820,929,345259987172919,Credit,20000.0,2027-12-05,Blocked
4821,14992,2311149768436284,Credit,,2028-10-29,Active
4822,1518,4660101390786,Debit,5000.0,2031-03-23,Active
4823,6914,4270823828744474,Debit,10000.0,2028-10-15,Active
4824,13259,379738356484129,Credit,20000.0,2029-12-25,Active
4825,4135,345052946421018,Credit,10000.0,2028-04-04,Active
4826,14528,4947666626161,Credit,20000.0,2030-10-04,Blocked
4827,1862,4829052188231460,Debit,,2030-03-31,Blocked
4828,6853,3534734241577454,Credit,,2027-07-02,Blocked
4829,4014,213151731508655,Debit,5000.0,2027-05-31,Expired
4830,12066,4424601804848120,Debit,,2027-09-01,Expired
4831,349,676131425867,Debit,,2030-04-29,Active
4832,4951,180049508765244,Debit,5000.0,2028-07-02,Blocked
4833,1560,4984751895146785,Debit,20000.0,2029-08-30,Blocked
4834,14689,676318028997,Debit,5000.0,2027-01-25,Blocked
4835,794,3527376936320649,Credit,20000.0,2028-09-06,Expired
4836,12183,6011385771084471,Debit,10000.0,2026-11-26,Expired
4837,169,3521022065488759,Debit,,2029-09-01,Expired
4838,13307,4324405084641,Credit,10000.0,2026-11-26,Active
4839,7713,213115707375977,Credit,10000.0,2030-03-19,Active
4840,13718,4871722932274,Credit,5000.0,2029-02-17,Blocked
4841,11813,4874898759125,Debit,20000.0,2028-09-13,Active
4842,7409,2720564539502195,Debit,20000.0,2028-10-07,Expired
4843,14394,4213246606542409,Credit,20000.0,2027-01-06,Active
4844,7784,4492880490615,Debit,,2027-12-13,Blocked
4845,5297,4805965458572966,Debit,5000.0,2028-05-10,Expired
4846,9023,6537541661868838,Credit,20000.0,2028-02-11,Blocked
4847,7952,4817972797712093,Debit,20000.0,2029-10-31,Active
4848,10634,501850845048,Credit,10000.0,2027-12-16,Blocked
4849,4292,38472462433647,Debit,10000.0,2029-11-28,Active
4850,6479,4314471097175680583,Credit,5000.0,2027-04-23,Blocked
4851,10930,3578341985129067,Credit,5000.0,2028-09-23,Blocked
4852,10058,4753999302125932577,Debit,20000.0,2030-11-05,Blocked
4853,4774,4655196316151953206,Credit,5000.0,2030-09-07,Active
4854,1645,213161583732725,Debit,10000.0,2028-11-06,Expired
4855,4052,574380931158,Credit,,2028-06-23,Active
4856,608,36136242082972,Debit,,2029-01-24,Expired
4857,2042,2708096449517084,Debit,5000.0,2029-09-26,Expired
4858,11659,5322087263694504,Debit,10000.0,2027-04-12,Blocked
4859,13329,2280296918736308,Debit,,2027-07-30,Expired
4860,9668,36042390673762,Credit,,2030-05-14,Active
4861,7509,213112235031446,Credit,10000.0,2031-01-19,Active
4862,8618,4347305569569038265,Debit,5000.0,2027-03-28,Blocked
4863,3596,3500038641963938,Debit,,2030-02-10,Expired
4864,7074,6011998618675903,Debit,5000.0,2027-02-26,Blocked
4865,13119,5409851622406397,Credit,5000.0,2028-04-10,Expired
4866,12632,30286282895837,Debit,,2030-09-10,Expired
4867,14915,4968804453436673993,Debit,5000.0,2030-07-26,Active
4868,7958,2275116001327434,Credit,,2030-12-03,Active
4869,1922,676101192562,Credit,10000.0,2027-03-26,Expired
4870,3221,4652003894833,Credit,20000.0,2029-11-27,Active
4871,3188,4800024592677532,Credit,20000.0,2028-07-31,Blocked
4872,7387,377409351560345,Credit,20000.0,2026-09-29,Expired
4873,9428,3526794692610907,Debit,5000.0,2029-12-21,Blocked
4874,13362,30256170785606,Credit,20000.0,2026-09-21,Active
4875,1868,36721692420929,Credit,,2028-04-09,Active
4876,2099,4208893160135342654,Debit,10000.0,2027-10-03,Active
4877,6719,180077297506537,Credit,,2030-11-12,Expired
4878,2143,180099583432251,Debit,5000.0,2030-05-10,Blocked
4879,1965,060448572788,Credit,5000.0,2031-02-12,Active
4880,13577,2239130534049352,Debit,,2028-06-12,Blocked
4881,3033,573710674504,Debit,5000.0,2030-08-30,Blocked
4882,13808,2718038516604773,Debit,,2027-02-22,Active
4883,1902,2431563293235349,Debit,,2028-05-08,Active
4884,760,3524711803514838,Credit,5000.0,2028-07-22,Blocked
4885,9917,3513761420165814,Credit,10000.0,2029-11-22,Expired
4886,5352,6581764326604456,Debit,10000.0,2028-09-10,Active
4887,3389,6507283284464820,Credit,5000.0,2026-06-29,Expired
4888,9135,6011545726910985,Credit,20000.0,2027-05-29,Active
4889,14309,4264425247908173,Credit,10000.0,2029-01-18,Blocked
4890,13656,3503105850780043,Credit,5000.0,2030-12-05,Blocked
4891,54,3593234364073447,Debit,,2028-09-22,Active
4892,1866,379998971522170,Debit,,2027-06-10,Active
4893,578,30120959544545,Credit,5000.0,2029-09-04,Expired
4894,4951,3552936018053851,Credit,10000.0,2029-02-05,Expired
4895,9923,639043943518,Debit,20000.0,2030-06-27,Blocked
4896,11618,4646685417868080,Debit,5000.0,2027-12-15,Blocked
4897,10373,4388297619528454,Credit,20000.0,2029-10-18,Active
4898,2851,3585292362141764,Debit,20000.0,2028-04-17,Expired
4899,9049,589236905974,Credit,20000.0,2027-11-05,Active
4900,9979,6542455110305693,Debit,20000.0,2031-06-07,Active
4901,5486,6011255297218376,Debit,,2028-03-04,Blocked
4902,3627,375210703780249,Debit,5000.0,2031-03-16,Blocked
4903,7682,4960509404027,Credit,10000.0,2028-05-26,Blocked
4904,5706,3520124589864126,Credit,,2029-06-05,Active
4905,8928,4699783225597,Credit,20000.0,2031-03-09,Active
4906,14613,213152238942082,Debit,,2027-07-29,Blocked
4907,969,4060626578698111,Debit,20000.0,2029-05-17,Expired
4908,6895,6526548015969124,Credit,,2031-06-13,Expired
4909,14145,6597028868445260,Credit,10000.0,2029-09-25,Expired
4910,10459,375558178246934,Credit,5000.0,2029-06-08,Blocked
4911,12327,3545373785208429,Debit,10000.0,2028-04-16,Blocked
4912,9472,4207408398730,Credit,20000.0,2028-07-16,Blocked
4913,6621,4864041325315563,Credit,5000.0,2027-06-02,Active
4914,1355,4305583241353165750,Debit,10000.0,2030-10-27,Expired
4915,9661,4561726921535632,Credit,5000.0,2027-04-05,Expired
4916,8904,4176672533705998,Credit,5000.0,2030-12-29,Active
4917,4817,2707023670982929,Credit,10000.0,2028-11-17,Blocked
4918,1057,30044679097149,Debit,,2027-12-12,Expired
4919,5420,5578030487023309,Credit,5000.0,2031-05-09,Active
4920,11995,4909350231441752,Debit,,2030-04-06,Expired
4921,3935,6579060658870607,Debit,10000.0,2029-06-24,Active
4922,6593,5301382927495389,Debit,5000.0,2031-02-18,Expired
4923,12127,6536066856262234,Credit,,2028-03-07,Expired
4924,11584,675973433641,Credit,20000.0,2027-03-12,Expired
4925,5621,3512202800096056,Credit,20000.0,2029-01-22,Active
4926,8362,343623839795346,Credit,5000.0,2028-09-01,Expired
4927,1377,213145888361835,Debit,,2028-04-08,Active
4928,14883,6011386602748060,Debit,5000.0,2026-11-29,Active
4929,1838,3544324563152827,Debit,,2031-04-11,Active
4930,7802,3543641158699271,Debit,20000.0,2027-05-27,Blocked
4931,12024,3502443005045132,Debit,5000.0,2029-06-05,Expired
4932,10477,3572686647125770,Debit,5000.0,2026-11-01,Active
4933,5393,3514607841360881,Credit,,2028-06-06,Expired
4934,3715,3537323782333886,Credit,5000.0,2029-07-08,Expired
4935,12440,4626043225801345760,Debit,20000.0,2030-10-17,Expired
4936,12007,36957504809434,Debit,,2029-11-16,Active
4937,7034,560409238352,Debit,,2030-04-10,Active
4938,14645,4016010195222,Credit,,2031-01-02,Blocked
4939,3689,6011648099718322,Credit,10000.0,2028-03-13,Expired
4940,2799,4625578907278883,Debit,20000.0,2028-06-22,Blocked
4941,11345,4695662302740823,Credit,5000.0,2028-05-12,Blocked
4942,5690,4218340057241267,Credit,20000.0,2029-10-15,Blocked
4943,752,6538794502232180,Credit,20000.0,2030-04-10,Blocked
4944,7890,2274431088252350,Debit,,2029-03-08,Active
4945,5291,4545674889994717,Debit,5000.0,2030-12-02,Blocked
4946,2140,4612538919772294,Credit,5000.0,2028-08-06,Blocked
4947,3885,4147435985266430,Credit,,2027-11-08,Active
4948,6649,4386800083303494,Credit,,2030-08-10,Active
4949,8987,4109724548131,Credit,,2028-11-04,Active
4950,9046,3505333072247223,Credit,10000.0,2028-03-23,Blocked
4951,5862,5518376104223977,Credit,10000.0,2031-02-20,Blocked
4952,2836,213190034055626,Debit,10000.0,2026-08-19,Blocked
4953,2469,180062471988503,Credit,,2027-11-19,Active
4954,128,2720664264239011,Debit,5000.0,2028-01-26,Active
4955,1328,2577774920166666,Credit,10000.0,2026-10-22,Active
4956,5558,5335285482772573,Debit,20000.0,2028-08-21,Active
4957,617,5268362232960518,Debit,20000.0,2029-03-22,Blocked
4958,5932,4900830102877195997,Credit,20000.0,2027-02-14,Expired
4959,4696,4752938614861188,Debit,20000.0,2028-08-11,Active
4960,2585,6011772799631971,Credit,,2029-09-11,Active
4961,12596,340875255810909,Debit,,2027-09-28,Blocked
4962,4284,6011907597606573,Debit,,2031-05-26,Active
4963,8881,4253669790220200850,Credit,10000.0,2026-11-28,Blocked
4964,1905,376584882226979,Credit,5000.0,2029-02-20,Blocked
4965,13907,2248209758270370,Debit,10000.0,2027-09-22,Expired
4966,13487,6011974093990570,Credit,10000.0,2027-11-18,Active
4967,3315,574606964652,Debit,5000.0,2031-06-11,Blocked
4968,13585,3560364541864811,Debit,10000.0,2027-02-07,Blocked
4969,5915,213146790967503,Credit,5000.0,2029-09-16,Active
4970,5977,3534369115050740,Debit,5000.0,2029-02-19,Blocked
4971,10034,4442760527051,Debit,5000.0,2031-01-12,Blocked
4972,7961,4706117516276,Debit,20000.0,2031-03-25,Blocked
4973,504,3520873901241906,Debit,10000.0,2030-03-11,Expired
4974,7961,4967511654300362763,Debit,5000.0,2029-09-25,Blocked
4975,13215,30085181911582,Credit,20000.0,2029-10-15,Active
4976,12413,344987211172377,Debit,5000.0,2028-08-08,Expired
4977,5214,577490924724,Debit,20000.0,2029-06-26,Expired
4978,692,4746767420031,Credit,5000.0,2028-05-05,Active
4979,6073,4456506912333450661,Debit,10000.0,2029-09-07,Expired
4980,12002,501811075990,Debit,20000.0,2027-05-30,Expired
4981,7453,4664117601288831,Debit,5000.0,2031-05-27,Active
4982,1384,4816997279358352003,Credit,,2028-09-14,Active
4983,2571,2270461261230414,Credit,10000.0,2027-08-04,Expired
4984,9911,4757527341529617,Credit,10000.0,2030-02-06,Blocked
4985,11205,3548841797020542,Debit,,2030-12-24,Blocked
4986,4435,5589626493321269,Credit,10000.0,2026-08-09,Blocked
4987,9360,4814496576665945,Debit,20000.0,2028-12-03,Expired
4988,2194,675906941330,Debit,10000.0,2028-03-19,Blocked
4989,3827,6537974432707466,Debit,10000.0,2027-06-22,Expired
4990,11500,4253185112544213,Debit,10000.0,2027-10-30,Expired
4991,12539,3587060566326095,Credit,,2028-11-19,Expired
4992,3974,6548399907010328,Debit,10000.0,2027-11-16,Expired
4993,10638,2713509231275631,Credit,5000.0,2029-06-11,Blocked
4994,12192,4853986865548044,Debit,5000.0,2027-02-02,Active
4995,8949,343631883344432,Debit,,2030-05-10,Blocked
4996,7206,4576832381004730,Credit,5000.0,2027-05-05,Blocked
4997,5891,4074090404522940911,Credit,10000.0,2027-05-16,Blocked
4998,3945,213139496358101,Debit,10000.0,2029-01-12,Blocked
4999,3365,377964639764168,Debit,20000.0,2030-08-10,Active
5000,12921,3549457715039396,Credit,5000.0,2031-05-29,Blocked
5001,5220,5451362698385918,Credit,20000.0,2026-12-19,Blocked
5002,5905,340051304147616,Debit,10000.0,2028-08-19,Active
5003,9801,2273890811979954,Debit,,2026-10-31,Expired
5004,12763,3526901058536721,Credit,10000.0,2030-08-04,Active
5005,4744,4325431135531108,Debit,10000.0,2027-09-27,Blocked
5006,9756,377231758612671,Debit,20000.0,2026-09-11,Active
5007,4899,3550388993892246,Credit,20000.0,2029-02-25,Active
5008,11347,213126698702418,Debit,,2028-11-30,Blocked
5009,10705,4633888291717,Debit,,2030-02-17,Active
5010,6110,4891741280117,Credit,20000.0,2031-04-20,Active
5011,8787,30526070165475,Debit,20000.0,2030-12-27,Expired
5012,9663,4781252100810286,Debit,5000.0,2030-10-12,Expired
5013,6725,4188523942208,Debit,5000.0,2028-05-24,Expired
5014,5298,4223345597193512467,Debit,,2028-12-23,Blocked
5015,5337,4754818129583360141,Debit,5000.0,2029-10-15,Expired
5016,3166,377823237027230,Credit,5000.0,2028-04-23,Expired
5017,13920,4838587738391875,Credit,20000.0,2030-08-29,Expired
5018,14963,4468077467617879,Debit,10000.0,2026-11-20,Active
5019,1939,378051104239832,Debit,5000.0,2027-03-30,Expired
